Ticker;Maturity;AdjstdQt;Data_Referencia
DI1F29;02/01/2029;65868.73;11/08/2025
DI1J29;02/04/2029;63895.67;11/08/2025
DI1N29;02/07/2029;61866.58;11/08/2025
DI1V29;01/10/2029;59897.34;11/08/2025
DI1F30;02/01/2030;58038.01;11/08/2025
DI1J30;01/04/2030;56257.45;11/08/2025
DI1N30;01/07/2030;54508.38;11/08/2025
DI1V30;01/10/2030;52675.84;11/08/2025
DI1F31;02/01/2031;50978.73;11/08/2025
DI1F32;02/01/2032;44717.83;11/08/2025
DI1F33;03/01/2033;39336.57;11/08/2025
DI1F34;02/01/2034;34671.35;11/08/2025
DI1F35;02/01/2035;30583.47;11/08/2025
DI1F36;02/01/2036;27041.29;11/08/2025
DI1F37;02/01/2037;23929.1;11/08/2025
DI1F38;04/01/2038;21180.59;11/08/2025
DI1F39;03/01/2039;18781.29;11/08/2025
DI1F40;02/01/2040;16629.15;11/08/2025
DI1U25;01/09/2025;99231.06;12/08/2025
DI1V25;01/10/2025;98034.04;12/08/2025
DI1X25;03/11/2025;96797.31;12/08/2025
DI1Z25;01/12/2025;95788.19;12/08/2025
DI1F26;02/01/2026;94640.16;12/08/2025
DI1G26;02/02/2026;93559.05;12/08/2025
DI1H26;02/03/2026;92652.14;12/08/2025
DI1J26;01/04/2026;91564.17;12/08/2025
DI1K26;04/05/2026;90597.82;12/08/2025
DI1M26;01/06/2026;89662.1;12/08/2025
DI1N26;01/07/2026;88700.88;12/08/2025
DI1Q26;03/08/2026;87678.01;12/08/2025
DI1U26;01/09/2026;86776.12;12/08/2025
DI1V26;01/10/2026;85900.49;12/08/2025
DI1Z26;01/12/2026;84298.18;12/08/2025
DI1F27;04/01/2027;83441.34;12/08/2025
DI1J27;01/04/2027;81157.06;12/08/2025
DI1N27;01/07/2027;78876.73;12/08/2025
DI1Q27;02/08/2027;78091.42;12/08/2025
DI1V27;01/10/2027;76570.76;12/08/2025
DI1F28;03/01/2028;74442.62;12/08/2025
DI1J28;03/04/2028;72300.35;12/08/2025
DI1N28;03/07/2028;70221.04;12/08/2025
DI1V28;02/10/2028;68054.89;12/08/2025
DI1F29;02/01/2029;66093.49;12/08/2025
DI1J29;02/04/2029;64125.11;12/08/2025
DI1N29;02/07/2029;62099.93;12/08/2025
DI1V29;01/10/2029;60118.75;12/08/2025
DI1F30;02/01/2030;58259.04;12/08/2025
DI1J30;01/04/2030;56468.33;12/08/2025
DI1N30;01/07/2030;54705.84;12/08/2025
DI1V30;01/10/2030;52849.41;12/08/2025
DI1F31;02/01/2031;51153.72;12/08/2025
DI1F32;02/01/2032;44865.73;12/08/2025
DI1F33;03/01/2033;39461.05;12/08/2025
DI1F34;02/01/2034;34767.99;12/08/2025
DI1F35;02/01/2035;30654.27;12/08/2025
DI1F36;02/01/2036;27136.21;12/08/2025
DI1F37;02/01/2037;23972.18;12/08/2025
DI1F38;04/01/2038;21285.73;12/08/2025
DI1F39;03/01/2039;18881.32;12/08/2025
DI1F40;02/01/2040;16723.75;12/08/2025
DI1U25;01/09/2025;99285.79;13/08/2025
DI1V25;01/10/2025;98088.36;13/08/2025
DI1X25;03/11/2025;96851.12;13/08/2025
DI1Z25;01/12/2025;95842.32;13/08/2025
DI1F26;02/01/2026;94694.58;13/08/2025
DI1G26;02/02/2026;93614.04;13/08/2025
DI1H26;02/03/2026;92707.0;13/08/2025
DI1J26;01/04/2026;91619.88;13/08/2025
DI1K26;04/05/2026;90656.85;13/08/2025
DI1M26;01/06/2026;89724.45;13/08/2025
DI1N26;01/07/2026;88768.51;13/08/2025
DI1Q26;03/08/2026;87745.86;13/08/2025
DI1U26;01/09/2026;86849.55;13/08/2025
DI1V26;01/10/2026;85977.59;13/08/2025
DI1Z26;01/12/2026;84374.76;13/08/2025
DI1F27;04/01/2027;83518.03;13/08/2025
DI1J27;01/04/2027;81220.47;13/08/2025
DI1N27;01/07/2027;78926.79;13/08/2025
DI1Q27;02/08/2027;78134.56;13/08/2025
DI1V27;01/10/2027;76594.46;13/08/2025
DI1F28;03/01/2028;74443.28;13/08/2025
DI1J28;03/04/2028;72270.25;13/08/2025
DI1N28;03/07/2028;70173.42;13/08/2025
DI1V28;02/10/2028;67977.32;13/08/2025
DI1F29;02/01/2029;66011.92;13/08/2025
DI1J29;02/04/2029;64011.56;13/08/2025
DI1N29;02/07/2029;61963.51;13/08/2025
DI1V29;01/10/2029;59978.33;13/08/2025
DI1F30;02/01/2030;58106.71;13/08/2025
DI1J30;01/04/2030;56304.19;13/08/2025
DI1N30;01/07/2030;54527.67;13/08/2025
DI1V30;01/10/2030;52669.09;13/08/2025
DI1F31;02/01/2031;50967.1;13/08/2025
DI1F32;02/01/2032;44665.25;13/08/2025
DI1F33;03/01/2033;39269.28;13/08/2025
DI1F34;02/01/2034;34591.66;13/08/2025
DI1F35;02/01/2035;30473.76;13/08/2025
DI1F36;02/01/2036;26977.61;13/08/2025
DI1F37;02/01/2037;23814.88;13/08/2025
DI1F38;04/01/2038;21135.17;13/08/2025
DI1F39;03/01/2039;18736.16;13/08/2025
DI1F40;02/01/2040;16584.92;13/08/2025
DI1U25;01/09/2025;99340.54;14/08/2025
DI1V25;01/10/2025;98142.59;14/08/2025
DI1X25;03/11/2025;96904.75;14/08/2025
DI1Z25;01/12/2025;95893.94;14/08/2025
DI1F26;02/01/2026;94744.81;14/08/2025
DI1G26;02/02/2026;93663.22;14/08/2025
DI1H26;02/03/2026;92753.5;14/08/2025
DI1J26;01/04/2026;91667.49;14/08/2025
DI1K26;04/05/2026;90701.21;14/08/2025
DI1M26;01/06/2026;89767.54;14/08/2025
DI1N26;01/07/2026;88810.28;14/08/2025
DI1Q26;03/08/2026;87786.97;14/08/2025
DI1U26;01/09/2026;86885.42;14/08/2025
DI1V26;01/10/2026;86011.1;14/08/2025
DI1Z26;01/12/2026;84407.29;14/08/2025
DI1F27;04/01/2027;83549.14;14/08/2025
DI1J27;01/04/2027;81253.81;14/08/2025
DI1N27;01/07/2027;78970.35;14/08/2025
DI1Q27;02/08/2027;78175.02;14/08/2025
DI1V27;01/10/2027;76642.63;14/08/2025
DI1F28;03/01/2028;74498.71;14/08/2025
DI1J28;03/04/2028;72334.22;14/08/2025
DI1N28;03/07/2028;70232.7;14/08/2025
DI1V28;02/10/2028;68051.93;14/08/2025
DI1F29;02/01/2029;66085.46;14/08/2025
DI1J29;02/04/2029;64091.92;14/08/2025
DI1N29;02/07/2029;62036.23;14/08/2025
DI1V29;01/10/2029;60055.81;14/08/2025
DI1F30;02/01/2030;58177.88;14/08/2025
DI1J30;01/04/2030;56382.34;14/08/2025
DI1N30;01/07/2030;54615.32;14/08/2025
DI1V30;01/10/2030;52747.5;14/08/2025
DI1F31;02/01/2031;51052.71;14/08/2025
DI1F32;02/01/2032;44742.74;14/08/2025
DI1F33;03/01/2033;39311.98;14/08/2025
DI1F34;02/01/2034;34639.65;14/08/2025
DI1F35;02/01/2035;30556.84;14/08/2025
DI1F36;02/01/2036;27015.74;14/08/2025
DI1F37;02/01/2037;23857.77;14/08/2025
DI1F38;04/01/2038;21177.9;14/08/2025
DI1F39;03/01/2039;18776.33;14/08/2025
DI1F40;02/01/2040;16622.51;14/08/2025
DI1U25;01/09/2025;99395.41;15/08/2025
DI1V25;01/10/2025;98196.39;15/08/2025
DI1X25;03/11/2025;96958.03;15/08/2025
DI1Z25;01/12/2025;95946.85;15/08/2025
DI1F26;02/01/2026;94796.38;15/08/2025
DI1G26;02/02/2026;93713.62;15/08/2025
DI1H26;02/03/2026;92806.62;15/08/2025
DI1J26;01/04/2026;91720.17;15/08/2025
DI1K26;04/05/2026;90755.15;15/08/2025
DI1M26;01/06/2026;89821.17;15/08/2025
DI1N26;01/07/2026;88865.61;15/08/2025
DI1Q26;03/08/2026;87848.04;15/08/2025
DI1U26;01/09/2026;86948.36;15/08/2025
DI1V26;01/10/2026;86079.51;15/08/2025
DI1Z26;01/12/2026;84477.99;15/08/2025
DI1F27;04/01/2027;83619.64;15/08/2025
DI1J27;01/04/2027;81329.83;15/08/2025
DI1N27;01/07/2027;79039.83;15/08/2025
DI1Q27;02/08/2027;78245.06;15/08/2025
DI1V27;01/10/2027;76712.29;15/08/2025
DI1F28;03/01/2028;74563.48;15/08/2025
DI1J28;03/04/2028;72404.86;15/08/2025
DI1N28;03/07/2028;70307.97;15/08/2025
DI1V28;02/10/2028;68128.4;15/08/2025
DI1F29;02/01/2029;66162.92;15/08/2025
DI1J29;02/04/2029;64176.36;15/08/2025
DI1N29;02/07/2029;62132.17;15/08/2025
DI1V29;01/10/2029;60148.56;15/08/2025
DI1F30;02/01/2030;58280.34;15/08/2025
DI1J30;01/04/2030;56474.24;15/08/2025
DI1N30;01/07/2030;54700.7;15/08/2025
DI1V30;01/10/2030;52840.19;15/08/2025
DI1F31;02/01/2031;51145.61;15/08/2025
DI1F32;02/01/2032;44825.31;15/08/2025
DI1F33;03/01/2033;39405.64;15/08/2025
DI1F34;02/01/2034;34741.21;15/08/2025
DI1F35;02/01/2035;30582.3;15/08/2025
DI1F36;02/01/2036;27053.91;15/08/2025
DI1F37;02/01/2037;23910.25;15/08/2025
DI1F38;04/01/2038;21234.51;15/08/2025
DI1F39;03/01/2039;18829.81;15/08/2025
DI1F40;02/01/2040;16672.79;15/08/2025
DI1U25;01/09/2025;99450.19;18/08/2025
DI1V25;01/10/2025;98250.67;18/08/2025
DI1X25;03/11/2025;97011.72;18/08/2025
DI1Z25;01/12/2025;96000.54;18/08/2025
DI1F26;02/01/2026;94849.56;18/08/2025
DI1G26;02/02/2026;93766.33;18/08/2025
DI1H26;02/03/2026;92856.28;18/08/2025
DI1J26;01/04/2026;91766.37;18/08/2025
DI1K26;04/05/2026;90802.4;18/08/2025
DI1M26;01/06/2026;89864.98;18/08/2025
DI1N26;01/07/2026;88903.46;18/08/2025
DI1Q26;03/08/2026;87877.46;18/08/2025
DI1U26;01/09/2026;86974.05;18/08/2025
DI1V26;01/10/2026;86097.02;18/08/2025
DI1Z26;01/12/2026;84484.94;18/08/2025
DI1F27;04/01/2027;83625.69;18/08/2025
DI1J27;01/04/2027;81316.05;18/08/2025
DI1N27;01/07/2027;79010.93;18/08/2025
DI1Q27;02/08/2027;78209.06;18/08/2025
DI1V27;01/10/2027;76660.22;18/08/2025
DI1F28;03/01/2028;74488.03;18/08/2025
DI1J28;03/04/2028;72311.5;18/08/2025
DI1N28;03/07/2028;70198.6;18/08/2025
DI1V28;02/10/2028;68006.34;18/08/2025
DI1F29;02/01/2029;66025.03;18/08/2025
DI1J29;02/04/2029;64026.71;18/08/2025
DI1N29;02/07/2029;61964.76;18/08/2025
DI1V29;01/10/2029;59973.96;18/08/2025
DI1F30;02/01/2030;58090.75;18/08/2025
DI1J30;01/04/2030;56283.42;18/08/2025
DI1N30;01/07/2030;54509.27;18/08/2025
DI1V30;01/10/2030;52632.19;18/08/2025
DI1F31;02/01/2031;50926.08;18/08/2025
DI1F32;02/01/2032;44598.2;18/08/2025
DI1F33;03/01/2033;39179.19;18/08/2025
DI1F34;02/01/2034;34491.93;18/08/2025
DI1F35;02/01/2035;30382.65;18/08/2025
DI1F36;02/01/2036;26857.1;18/08/2025
DI1F37;02/01/2037;23720.53;18/08/2025
DI1F38;04/01/2038;21032.07;18/08/2025
DI1F39;03/01/2039;18634.97;18/08/2025
DI1F40;02/01/2040;16486.73;18/08/2025
DI1U25;01/09/2025;99504.97;19/08/2025
DI1V25;01/10/2025;98304.87;19/08/2025
DI1X25;03/11/2025;97064.88;19/08/2025
DI1Z25;01/12/2025;96052.05;19/08/2025
DI1F26;02/01/2026;94897.15;19/08/2025
DI1G26;02/02/2026;93810.41;19/08/2025
DI1H26;02/03/2026;92893.51;19/08/2025
DI1J26;01/04/2026;91792.84;19/08/2025
DI1K26;04/05/2026;90812.11;19/08/2025
DI1M26;01/06/2026;89866.19;19/08/2025
DI1N26;01/07/2026;88891.97;19/08/2025
DI1Q26;03/08/2026;87852.24;19/08/2025
DI1U26;01/09/2026;86934.58;19/08/2025
DI1V26;01/10/2026;86038.08;19/08/2025
DI1Z26;01/12/2026;84390.05;19/08/2025
DI1F27;04/01/2027;83508.95;19/08/2025
DI1J27;01/04/2027;81145.88;19/08/2025
DI1N27;01/07/2027;78785.58;19/08/2025
DI1Q27;02/08/2027;77968.06;19/08/2025
DI1V27;01/10/2027;76390.92;19/08/2025
DI1F28;03/01/2028;74167.2;19/08/2025
DI1J28;03/04/2028;71953.07;19/08/2025
DI1N28;03/07/2028;69804.66;19/08/2025
DI1V28;02/10/2028;67580.54;19/08/2025
DI1F29;02/01/2029;65571.8;19/08/2025
DI1J29;02/04/2029;63553.41;19/08/2025
DI1N29;02/07/2029;61473.13;19/08/2025
DI1V29;01/10/2029;59467.15;19/08/2025
DI1F30;02/01/2030;57576.15;19/08/2025
DI1J30;01/04/2030;55762.51;19/08/2025
DI1N30;01/07/2030;53981.1;19/08/2025
DI1V30;01/10/2030;52116.85;19/08/2025
DI1F31;02/01/2031;50406.74;19/08/2025
DI1F32;02/01/2032;44084.64;19/08/2025
DI1F33;03/01/2033;38669.33;19/08/2025
DI1F34;02/01/2034;33982.73;19/08/2025
DI1F35;02/01/2035;29918.98;19/08/2025
DI1F36;02/01/2036;26400.14;19/08/2025
DI1F37;02/01/2037;23274.33;19/08/2025
DI1F38;04/01/2038;20601.08;19/08/2025
DI1F39;03/01/2039;18221.57;19/08/2025
DI1F40;02/01/2040;16093.19;19/08/2025
DI1U25;01/09/2025;99559.91;20/08/2025
DI1V25;01/10/2025;98359.1;20/08/2025
DI1X25;03/11/2025;97118.98;20/08/2025
DI1Z25;01/12/2025;96105.06;20/08/2025
DI1F26;02/01/2026;94948.56;20/08/2025
DI1G26;02/02/2026;93863.96;20/08/2025
DI1H26;02/03/2026;92949.75;20/08/2025
DI1J26;01/04/2026;91853.58;20/08/2025
DI1K26;04/05/2026;90880.54;20/08/2025
DI1M26;01/06/2026;89937.03;20/08/2025
DI1N26;01/07/2026;88969.49;20/08/2025
DI1Q26;03/08/2026;87937.51;20/08/2025
DI1U26;01/09/2026;87026.72;20/08/2025
DI1V26;01/10/2026;86142.76;20/08/2025
DI1Z26;01/12/2026;84507.11;20/08/2025
DI1F27;04/01/2027;83632.5;20/08/2025
DI1J27;01/04/2027;81300.81;20/08/2025
DI1N27;01/07/2027;78969.56;20/08/2025
DI1Q27;02/08/2027;78160.79;20/08/2025
DI1V27;01/10/2027;76602.84;20/08/2025
DI1F28;03/01/2028;74411.39;20/08/2025
DI1J28;03/04/2028;72206.27;20/08/2025
DI1N28;03/07/2028;70064.61;20/08/2025
DI1V28;02/10/2028;67838.66;20/08/2025
DI1F29;02/01/2029;65827.33;20/08/2025
DI1J29;02/04/2029;63802.62;20/08/2025
DI1N29;02/07/2029;61728.89;20/08/2025
DI1V29;01/10/2029;59698.88;20/08/2025
DI1F30;02/01/2030;57801.08;20/08/2025
DI1J30;01/04/2030;55979.71;20/08/2025
DI1N30;01/07/2030;54187.44;20/08/2025
DI1V30;01/10/2030;52323.14;20/08/2025
DI1F31;02/01/2031;50595.85;20/08/2025
DI1F32;02/01/2032;44271.98;20/08/2025
DI1F33;03/01/2033;38819.0;20/08/2025
DI1F34;02/01/2034;34104.82;20/08/2025
DI1F35;02/01/2035;30010.36;20/08/2025
DI1F36;02/01/2036;26490.3;20/08/2025
DI1F37;02/01/2037;23358.08;20/08/2025
DI1F38;04/01/2038;20680.77;20/08/2025
DI1F39;03/01/2039;18297.02;20/08/2025
DI1F40;02/01/2040;16164.22;20/08/2025
DI1U25;01/09/2025;99614.84;21/08/2025
DI1V25;01/10/2025;98413.26;21/08/2025
DI1X25;03/11/2025;97172.21;21/08/2025
DI1Z25;01/12/2025;96157.87;21/08/2025
DI1F26;02/01/2026;95000.32;21/08/2025
DI1G26;02/02/2026;93911.96;21/08/2025
DI1H26;02/03/2026;92995.77;21/08/2025
DI1J26;01/04/2026;91896.61;21/08/2025
DI1K26;04/05/2026;90921.46;21/08/2025
DI1M26;01/06/2026;89972.07;21/08/2025
DI1N26;01/07/2026;88997.11;21/08/2025
DI1Q26;03/08/2026;87957.98;21/08/2025
DI1U26;01/09/2026;87041.18;21/08/2025
DI1V26;01/10/2026;86148.3;21/08/2025
DI1Z26;01/12/2026;84500.67;21/08/2025
DI1F27;04/01/2027;83621.35;21/08/2025
DI1J27;01/04/2027;81265.12;21/08/2025
DI1N27;01/07/2027;78914.72;21/08/2025
DI1Q27;02/08/2027;78100.56;21/08/2025
DI1V27;01/10/2027;76524.96;21/08/2025
DI1F28;03/01/2028;74326.48;21/08/2025
DI1J28;03/04/2028;72104.49;21/08/2025
DI1N28;03/07/2028;69946.41;21/08/2025
DI1V28;02/10/2028;67703.69;21/08/2025
DI1F29;02/01/2029;65674.19;21/08/2025
DI1J29;02/04/2029;63627.21;21/08/2025
DI1N29;02/07/2029;61520.5;21/08/2025
DI1V29;01/10/2029;59484.34;21/08/2025
DI1F30;02/01/2030;57568.6;21/08/2025
DI1J30;01/04/2030;55729.36;21/08/2025
DI1N30;01/07/2030;53921.62;21/08/2025
DI1V30;01/10/2030;52039.66;21/08/2025
DI1F31;02/01/2031;50307.18;21/08/2025
DI1F32;02/01/2032;43931.76;21/08/2025
DI1F33;03/01/2033;38468.34;21/08/2025
DI1F34;02/01/2034;33762.64;21/08/2025
DI1F35;02/01/2035;29681.78;21/08/2025
DI1F36;02/01/2036;26158.63;21/08/2025
DI1F37;02/01/2037;23033.73;21/08/2025
DI1F38;04/01/2038;20367.59;21/08/2025
DI1F39;03/01/2039;17996.77;21/08/2025
DI1F40;02/01/2040;15878.56;21/08/2025
DI1U25;01/09/2025;99669.73;22/08/2025
DI1V25;01/10/2025;98467.75;22/08/2025
DI1X25;03/11/2025;97226.0;22/08/2025
DI1Z25;01/12/2025;96211.41;22/08/2025
DI1F26;02/01/2026;95056.66;22/08/2025
DI1G26;02/02/2026;93969.22;22/08/2025
DI1H26;02/03/2026;93058.32;22/08/2025
DI1J26;01/04/2026;91966.5;22/08/2025
DI1K26;04/05/2026;91001.69;22/08/2025
DI1M26;01/06/2026;90060.18;22/08/2025
DI1N26;01/07/2026;89097.51;22/08/2025
DI1Q26;03/08/2026;88069.77;22/08/2025
DI1U26;01/09/2026;87164.25;22/08/2025
DI1V26;01/10/2026;86282.73;22/08/2025
DI1Z26;01/12/2026;84657.76;22/08/2025
DI1F27;04/01/2027;83793.28;22/08/2025
DI1J27;01/04/2027;81464.09;22/08/2025
DI1N27;01/07/2027;79139.38;22/08/2025
DI1Q27;02/08/2027;78334.18;22/08/2025
DI1V27;01/10/2027;76774.9;22/08/2025
DI1F28;03/01/2028;74589.0;22/08/2025
DI1J28;03/04/2028;72394.08;22/08/2025
DI1N28;03/07/2028;70253.81;22/08/2025
DI1V28;02/10/2028;68024.86;22/08/2025
DI1F29;02/01/2029;66011.1;22/08/2025
DI1J29;02/04/2029;63973.03;22/08/2025
DI1N29;02/07/2029;61874.02;22/08/2025
DI1V29;01/10/2029;59846.89;22/08/2025
DI1F30;02/01/2030;57942.98;22/08/2025
DI1J30;01/04/2030;56101.5;22/08/2025
DI1N30;01/07/2030;54285.83;22/08/2025
DI1V30;01/10/2030;52418.23;22/08/2025
DI1F31;02/01/2031;50673.31;22/08/2025
DI1F32;02/01/2032;44270.47;22/08/2025
DI1F33;03/01/2033;38793.85;22/08/2025
DI1F34;02/01/2034;34057.58;22/08/2025
DI1F35;02/01/2035;29935.79;22/08/2025
DI1F36;02/01/2036;26400.2;22/08/2025
DI1F37;02/01/2037;23266.16;22/08/2025
DI1F38;04/01/2038;20590.32;22/08/2025
DI1F39;03/01/2039;18208.92;22/08/2025
DI1F40;02/01/2040;16079.29;22/08/2025
DI1U25;01/09/2025;99724.65;25/08/2025
DI1V25;01/10/2025;98522.15;25/08/2025
DI1X25;03/11/2025;97280.15;25/08/2025
DI1Z25;01/12/2025;96265.43;25/08/2025
DI1F26;02/01/2026;95112.34;25/08/2025
DI1G26;02/02/2026;94026.42;25/08/2025
DI1H26;02/03/2026;93113.62;25/08/2025
DI1J26;01/04/2026;92026.04;25/08/2025
DI1K26;04/05/2026;91061.06;25/08/2025
DI1M26;01/06/2026;90124.62;25/08/2025
DI1N26;01/07/2026;89167.3;25/08/2025
DI1Q26;03/08/2026;88141.51;25/08/2025
DI1U26;01/09/2026;87239.45;25/08/2025
DI1V26;01/10/2026;86363.39;25/08/2025
DI1Z26;01/12/2026;84742.28;25/08/2025
DI1F27;04/01/2027;83876.46;25/08/2025
DI1J27;01/04/2027;81555.82;25/08/2025
DI1N27;01/07/2027;79236.98;25/08/2025
DI1Q27;02/08/2027;78442.7;25/08/2025
DI1V27;01/10/2027;76888.53;25/08/2025
DI1F28;03/01/2028;74707.89;25/08/2025
DI1J28;03/04/2028;72522.83;25/08/2025
DI1N28;03/07/2028;70394.25;25/08/2025
DI1V28;02/10/2028;68179.36;25/08/2025
DI1F29;02/01/2029;66172.04;25/08/2025
DI1J29;02/04/2029;64142.13;25/08/2025
DI1N29;02/07/2029;62044.84;25/08/2025
DI1V29;01/10/2029;60023.32;25/08/2025
DI1F30;02/01/2030;58117.85;25/08/2025
DI1J30;01/04/2030;56283.28;25/08/2025
DI1N30;01/07/2030;54467.48;25/08/2025
DI1V30;01/10/2030;52597.08;25/08/2025
DI1F31;02/01/2031;50851.12;25/08/2025
DI1F32;02/01/2032;44438.52;25/08/2025
DI1F33;03/01/2033;38943.78;25/08/2025
DI1F34;02/01/2034;34212.27;25/08/2025
DI1F35;02/01/2035;30063.96;25/08/2025
DI1F36;02/01/2036;26523.81;25/08/2025
DI1F37;02/01/2037;23386.92;25/08/2025
DI1F38;04/01/2038;20705.65;25/08/2025
DI1F39;03/01/2039;18318.47;25/08/2025
DI1F40;02/01/2040;16182.69;25/08/2025
DI1U25;01/09/2025;99779.67;26/08/2025
DI1V25;01/10/2025;98576.5;26/08/2025
DI1X25;03/11/2025;97333.32;26/08/2025
DI1Z25;01/12/2025;96318.54;26/08/2025
DI1F26;02/01/2026;95162.07;26/08/2025
DI1G26;02/02/2026;94072.73;26/08/2025
DI1H26;02/03/2026;93158.92;26/08/2025
DI1J26;01/04/2026;92065.8;26/08/2025
DI1K26;04/05/2026;91091.78;26/08/2025
DI1M26;01/06/2026;90153.17;26/08/2025
DI1N26;01/07/2026;89189.76;26/08/2025
DI1Q26;03/08/2026;88157.77;26/08/2025
DI1U26;01/09/2026;87247.04;26/08/2025
DI1V26;01/10/2026;86364.06;26/08/2025
DI1Z26;01/12/2026;84731.26;26/08/2025
DI1F27;04/01/2027;83859.43;26/08/2025
DI1J27;01/04/2027;81516.79;26/08/2025
DI1N27;01/07/2027;79188.54;26/08/2025
DI1Q27;02/08/2027;78387.73;26/08/2025
DI1V27;01/10/2027;76834.65;26/08/2025
DI1F28;03/01/2028;74650.57;26/08/2025
DI1J28;03/04/2028;72462.2;26/08/2025
DI1N28;03/07/2028;70335.45;26/08/2025
DI1V28;02/10/2028;68114.38;26/08/2025
DI1F29;02/01/2029;66122.99;26/08/2025
DI1J29;02/04/2029;64088.94;26/08/2025
DI1N29;02/07/2029;61996.19;26/08/2025
DI1V29;01/10/2029;59986.33;26/08/2025
DI1F30;02/01/2030;58093.79;26/08/2025
DI1J30;01/04/2030;56245.91;26/08/2025
DI1N30;01/07/2030;54434.9;26/08/2025
DI1V30;01/10/2030;52557.88;26/08/2025
DI1F31;02/01/2031;50817.32;26/08/2025
DI1F32;02/01/2032;44429.09;26/08/2025
DI1F33;03/01/2033;38931.15;26/08/2025
DI1F34;02/01/2034;34192.32;26/08/2025
DI1F35;02/01/2035;30067.1;26/08/2025
DI1F36;02/01/2036;26518.22;26/08/2025
DI1F37;02/01/2037;23371.02;26/08/2025
DI1F38;04/01/2038;20682.67;26/08/2025
DI1F39;03/01/2039;18295.69;26/08/2025
DI1F40;02/01/2040;16160.43;26/08/2025
DI1U25;01/09/2025;99834.66;27/08/2025
DI1V25;01/10/2025;98630.7;27/08/2025
DI1X25;03/11/2025;97387.19;27/08/2025
DI1Z25;01/12/2025;96372.8;27/08/2025
DI1F26;02/01/2026;95214.52;27/08/2025
DI1G26;02/02/2026;94125.25;27/08/2025
DI1H26;02/03/2026;93213.0;27/08/2025
DI1J26;01/04/2026;92119.56;27/08/2025
DI1K26;04/05/2026;91146.86;27/08/2025
DI1M26;01/06/2026;90208.64;27/08/2025
DI1N26;01/07/2026;89245.08;27/08/2025
DI1Q26;03/08/2026;88214.37;27/08/2025
DI1U26;01/09/2026;87305.14;27/08/2025
DI1V26;01/10/2026;86422.21;27/08/2025
DI1Z26;01/12/2026;84788.6;27/08/2025
DI1F27;04/01/2027;83914.84;27/08/2025
DI1J27;01/04/2027;81578.94;27/08/2025
DI1N27;01/07/2027;79251.52;27/08/2025
DI1Q27;02/08/2027;78453.67;27/08/2025
DI1V27;01/10/2027;76888.64;27/08/2025
DI1F28;03/01/2028;74715.31;27/08/2025
DI1J28;03/04/2028;72531.1;27/08/2025
DI1N28;03/07/2028;70394.75;27/08/2025
DI1V28;02/10/2028;68170.27;27/08/2025
DI1F29;02/01/2029;66167.29;27/08/2025
DI1J29;02/04/2029;64126.72;27/08/2025
DI1N29;02/07/2029;62020.75;27/08/2025
DI1V29;01/10/2029;59996.84;27/08/2025
DI1F30;02/01/2030;58087.5;27/08/2025
DI1J30;01/04/2030;56240.26;27/08/2025
DI1N30;01/07/2030;54416.25;27/08/2025
DI1V30;01/10/2030;52530.52;27/08/2025
DI1F31;02/01/2031;50776.52;27/08/2025
DI1F32;02/01/2032;44350.75;27/08/2025
DI1F33;03/01/2033;38846.14;27/08/2025
DI1F34;02/01/2034;34085.25;27/08/2025
DI1F35;02/01/2035;29972.26;27/08/2025
DI1F36;02/01/2036;26417.04;27/08/2025
DI1F37;02/01/2037;23265.02;27/08/2025
DI1F38;04/01/2038;20575.23;27/08/2025
DI1F39;03/01/2039;18192.12;27/08/2025
DI1F40;02/01/2040;16061.45;27/08/2025
DI1U25;01/09/2025;99889.8;28/08/2025
DI1V25;01/10/2025;98685.44;28/08/2025
DI1X25;03/11/2025;97441.39;28/08/2025
DI1Z25;01/12/2025;96425.96;28/08/2025
DI1F26;02/01/2026;95268.44;28/08/2025
DI1G26;02/02/2026;94179.9;28/08/2025
DI1H26;02/03/2026;93267.47;28/08/2025
DI1J26;01/04/2026;92175.2;28/08/2025
DI1K26;04/05/2026;91203.5;28/08/2025
DI1M26;01/06/2026;90269.39;28/08/2025
DI1N26;01/07/2026;89304.26;28/08/2025
DI1Q26;03/08/2026;88275.92;28/08/2025
DI1U26;01/09/2026;87369.34;28/08/2025
DI1V26;01/10/2026;86485.26;28/08/2025
DI1Z26;01/12/2026;84859.86;28/08/2025
DI1F27;04/01/2027;83987.95;28/08/2025
DI1J27;01/04/2027;81664.78;28/08/2025
DI1N27;01/07/2027;79350.17;28/08/2025
DI1Q27;02/08/2027;78557.95;28/08/2025
DI1V27;01/10/2027;77007.68;28/08/2025
DI1F28;03/01/2028;74852.48;28/08/2025
DI1J28;03/04/2028;72694.49;28/08/2025
DI1N28;03/07/2028;70582.56;28/08/2025
DI1V28;02/10/2028;68378.55;28/08/2025
DI1F29;02/01/2029;66400.09;28/08/2025
DI1J29;02/04/2029;64372.61;28/08/2025
DI1N29;02/07/2029;62306.68;28/08/2025
DI1V29;01/10/2029;60305.07;28/08/2025
DI1F30;02/01/2030;58426.4;28/08/2025
DI1J30;01/04/2030;56605.7;28/08/2025
DI1N30;01/07/2030;54789.81;28/08/2025
DI1V30;01/10/2030;52932.99;28/08/2025
DI1F31;02/01/2031;51197.88;28/08/2025
DI1F32;02/01/2032;44803.83;28/08/2025
