Ticker;Maturity;AdjstdQt;Data_Referencia
DI1F31;02/01/2031;50412.77;06/02/2024
DI1F32;02/01/2032;45477.44;06/02/2024
DI1F33;03/01/2033;40968.96;06/02/2024
DI1F34;02/01/2034;37029.23;06/02/2024
DI1F35;02/01/2035;33401.51;06/02/2024
DI1F36;02/01/2036;30205.26;06/02/2024
DI1F37;02/01/2037;27287.06;06/02/2024
DI1F38;04/01/2038;24690.43;06/02/2024
DI1F39;03/01/2039;22322.95;06/02/2024
DI1H24;01/03/2024;99372.53;07/02/2024
DI1J24;01/04/2024;98552.75;07/02/2024
DI1K24;02/05/2024;97685.44;07/02/2024
DI1M24;03/06/2024;96889.83;07/02/2024
DI1N24;01/07/2024;96154.67;07/02/2024
DI1Q24;01/08/2024;95340.49;07/02/2024
DI1U24;02/09/2024;94589.85;07/02/2024
DI1V24;01/10/2024;93877.46;07/02/2024
DI1X24;01/11/2024;93116.42;07/02/2024
DI1Z24;02/12/2024;92484.62;07/02/2024
DI1F25;02/01/2025;91805.07;07/02/2024
DI1G25;03/02/2025;91098.22;07/02/2024
DI1J25;01/04/2025;89851.43;07/02/2024
DI1N25;01/07/2025;87928.69;07/02/2024
DI1V25;01/10/2025;85854.02;07/02/2024
DI1F26;02/01/2026;83895.96;07/02/2024
DI1J26;01/04/2026;81960.66;07/02/2024
DI1N26;01/07/2026;80088.9;07/02/2024
DI1V26;01/10/2026;78071.98;07/02/2024
DI1F27;04/01/2027;76251.32;07/02/2024
DI1J27;01/04/2027;74424.23;07/02/2024
DI1N27;01/07/2027;72540.01;07/02/2024
DI1V27;01/10/2027;70605.38;07/02/2024
DI1F28;03/01/2028;68820.98;07/02/2024
DI1J28;03/04/2028;67037.21;07/02/2024
DI1N28;03/07/2028;65343.04;07/02/2024
DI1V28;02/10/2028;63666.49;07/02/2024
DI1F29;02/01/2029;62117.72;07/02/2024
DI1F30;02/01/2030;55967.04;07/02/2024
DI1F31;02/01/2031;50420.22;07/02/2024
DI1F32;02/01/2032;45485.84;07/02/2024
DI1F33;03/01/2033;40942.69;07/02/2024
DI1F34;02/01/2034;36991.28;07/02/2024
DI1F35;02/01/2035;33362.6;07/02/2024
DI1F36;02/01/2036;30165.77;07/02/2024
DI1F37;02/01/2037;27247.43;07/02/2024
DI1F38;04/01/2038;24651.05;07/02/2024
DI1F39;03/01/2039;22284.14;07/02/2024
DI1H24;01/03/2024;99414.09;08/02/2024
DI1J24;01/04/2024;98594.29;08/02/2024
DI1K24;02/05/2024;97725.97;08/02/2024
DI1M24;03/06/2024;96930.16;08/02/2024
DI1N24;01/07/2024;96194.82;08/02/2024
DI1Q24;01/08/2024;95373.98;08/02/2024
DI1U24;02/09/2024;94618.43;08/02/2024
DI1V24;01/10/2024;93903.71;08/02/2024
DI1X24;01/11/2024;93135.08;08/02/2024
DI1Z24;02/12/2024;92495.09;08/02/2024
DI1F25;02/01/2025;91805.97;08/02/2024
DI1G25;03/02/2025;91089.92;08/02/2024
DI1J25;01/04/2025;89825.2;08/02/2024
DI1N25;01/07/2025;87880.37;08/02/2024
DI1V25;01/10/2025;85778.93;08/02/2024
DI1F26;02/01/2026;83800.59;08/02/2024
DI1J26;01/04/2026;81859.96;08/02/2024
DI1N26;01/07/2026;79960.56;08/02/2024
DI1V26;01/10/2026;77930.48;08/02/2024
DI1F27;04/01/2027;76099.7;08/02/2024
DI1J27;01/04/2027;74264.17;08/02/2024
DI1N27;01/07/2027;72374.07;08/02/2024
DI1V27;01/10/2027;70434.49;08/02/2024
DI1F28;03/01/2028;68646.19;08/02/2024
DI1J28;03/04/2028;66857.11;08/02/2024
DI1N28;03/07/2028;65168.91;08/02/2024
DI1V28;02/10/2028;63467.06;08/02/2024
DI1F29;02/01/2029;61922.96;08/02/2024
DI1F30;02/01/2030;55752.2;08/02/2024
DI1F31;02/01/2031;50162.67;08/02/2024
DI1F32;02/01/2032;45236.52;08/02/2024
DI1F33;03/01/2033;40691.22;08/02/2024
DI1F34;02/01/2034;36792.61;08/02/2024
DI1F35;02/01/2035;33083.35;08/02/2024
DI1F36;02/01/2036;29889.29;08/02/2024
DI1F37;02/01/2037;26975.67;08/02/2024
DI1F38;04/01/2038;24385.58;08/02/2024
DI1F39;03/01/2039;22026.32;08/02/2024
DI1H24;01/03/2024;99456.01;09/02/2024
DI1J24;01/04/2024;98635.11;09/02/2024
DI1K24;02/05/2024;97766.7;09/02/2024
DI1M24;03/06/2024;96968.89;09/02/2024
DI1N24;01/07/2024;96232.97;09/02/2024
DI1Q24;01/08/2024;95412.86;09/02/2024
DI1U24;02/09/2024;94656.26;09/02/2024
DI1V24;01/10/2024;93940.5;09/02/2024
DI1X24;01/11/2024;93171.32;09/02/2024
DI1Z24;02/12/2024;92530.3;09/02/2024
DI1F25;02/01/2025;91841.45;09/02/2024
DI1G25;03/02/2025;91125.83;09/02/2024
DI1J25;01/04/2025;89867.15;09/02/2024
DI1N25;01/07/2025;87918.51;09/02/2024
DI1V25;01/10/2025;85817.13;09/02/2024
DI1F26;02/01/2026;83847.48;09/02/2024
DI1J26;01/04/2026;81904.69;09/02/2024
DI1N26;01/07/2026;80016.34;09/02/2024
DI1V26;01/10/2026;77982.14;09/02/2024
DI1F27;04/01/2027;76158.23;09/02/2024
DI1J27;01/04/2027;74315.43;09/02/2024
DI1N27;01/07/2027;72412.69;09/02/2024
DI1V27;01/10/2027;70454.51;09/02/2024
DI1F28;03/01/2028;68677.44;09/02/2024
DI1J28;03/04/2028;66890.48;09/02/2024
DI1N28;03/07/2028;65194.24;09/02/2024
DI1V28;02/10/2028;63483.83;09/02/2024
DI1F29;02/01/2029;61928.08;09/02/2024
DI1F30;02/01/2030;55732.97;09/02/2024
DI1F31;02/01/2031;50160.97;09/02/2024
DI1F32;02/01/2032;45203.32;09/02/2024
DI1F33;03/01/2033;40616.62;09/02/2024
DI1F34;02/01/2034;36725.69;09/02/2024
DI1F35;02/01/2035;33048.26;09/02/2024
DI1F36;02/01/2036;29853.59;09/02/2024
DI1F37;02/01/2037;26939.79;09/02/2024
DI1F38;04/01/2038;24349.89;09/02/2024
DI1F39;03/01/2039;21991.12;09/02/2024
DI1H24;01/03/2024;99497.75;14/02/2024
DI1J24;01/04/2024;98676.09;14/02/2024
DI1K24;02/05/2024;97807.04;14/02/2024
DI1M24;03/06/2024;97012.6;14/02/2024
DI1N24;01/07/2024;96273.77;14/02/2024
DI1Q24;01/08/2024;95450.92;14/02/2024
DI1U24;02/09/2024;94690.28;14/02/2024
DI1V24;01/10/2024;93970.22;14/02/2024
DI1X24;01/11/2024;93195.21;14/02/2024
DI1Z24;02/12/2024;92549.94;14/02/2024
DI1F25;02/01/2025;91858.38;14/02/2024
DI1G25;03/02/2025;91137.46;14/02/2024
DI1J25;01/04/2025;89860.95;14/02/2024
DI1N25;01/07/2025;87899.48;14/02/2024
DI1V25;01/10/2025;85781.2;14/02/2024
DI1F26;02/01/2026;83783.27;14/02/2024
DI1J26;01/04/2026;81820.71;14/02/2024
DI1N26;01/07/2026;79918.29;14/02/2024
DI1V26;01/10/2026;77878.91;14/02/2024
DI1F27;04/01/2027;76025.51;14/02/2024
DI1J27;01/04/2027;74175.3;14/02/2024
DI1N27;01/07/2027;72269.93;14/02/2024
DI1V27;01/10/2027;70312.52;14/02/2024
DI1F28;03/01/2028;68498.96;14/02/2024
DI1J28;03/04/2028;66706.52;14/02/2024
DI1N28;03/07/2028;65013.47;14/02/2024
DI1V28;02/10/2028;63291.02;14/02/2024
DI1F29;02/01/2029;61731.93;14/02/2024
DI1F30;02/01/2030;55534.42;14/02/2024
DI1F31;02/01/2031;49927.08;14/02/2024
DI1F32;02/01/2032;44975.33;14/02/2024
DI1F33;03/01/2033;40377.48;14/02/2024
DI1F34;02/01/2034;36444.64;14/02/2024
DI1F35;02/01/2035;32791.46;14/02/2024
DI1F36;02/01/2036;29599.46;14/02/2024
DI1F37;02/01/2037;26690.14;14/02/2024
DI1F38;04/01/2038;24106.18;14/02/2024
DI1F39;03/01/2039;21754.58;14/02/2024
DI1H24;01/03/2024;99539.51;15/02/2024
DI1J24;01/04/2024;98717.63;15/02/2024
DI1K24;02/05/2024;97847.59;15/02/2024
DI1M24;03/06/2024;97051.84;15/02/2024
DI1N24;01/07/2024;96313.88;15/02/2024
DI1Q24;01/08/2024;95492.6;15/02/2024
DI1U24;02/09/2024;94734.76;15/02/2024
DI1V24;01/10/2024;94017.35;15/02/2024
DI1X24;01/11/2024;93245.67;15/02/2024
DI1Z24;02/12/2024;92602.77;15/02/2024
DI1F25;02/01/2025;91910.95;15/02/2024
DI1G25;03/02/2025;91195.23;15/02/2024
DI1J25;01/04/2025;89914.02;15/02/2024
DI1N25;01/07/2025;87953.08;15/02/2024
DI1V25;01/10/2025;85839.9;15/02/2024
DI1F26;02/01/2026;83848.95;15/02/2024
DI1J26;01/04/2026;81898.85;15/02/2024
DI1N26;01/07/2026;79986.18;15/02/2024
DI1V26;01/10/2026;77951.11;15/02/2024
DI1F27;04/01/2027;76092.01;15/02/2024
DI1J27;01/04/2027;74239.2;15/02/2024
DI1N27;01/07/2027;72335.14;15/02/2024
DI1V27;01/10/2027;70376.62;15/02/2024
DI1F28;03/01/2028;68566.41;15/02/2024
DI1J28;03/04/2028;66757.44;15/02/2024
DI1N28;03/07/2028;65062.06;15/02/2024
DI1V28;02/10/2028;63334.43;15/02/2024
DI1F29;02/01/2029;61772.54;15/02/2024
DI1F30;02/01/2030;55565.4;15/02/2024
DI1F31;02/01/2031;49971.89;15/02/2024
DI1F32;02/01/2032;44996.7;15/02/2024
DI1F33;03/01/2033;40416.48;15/02/2024
DI1F34;02/01/2034;36491.86;15/02/2024
DI1F35;02/01/2035;32840.11;15/02/2024
DI1F36;02/01/2036;29646.29;15/02/2024
DI1F37;02/01/2037;26735.03;15/02/2024
DI1F38;04/01/2038;24149.09;15/02/2024
DI1F39;03/01/2039;21795.46;15/02/2024
DI1H24;01/03/2024;99581.25;16/02/2024
DI1J24;01/04/2024;98759.27;16/02/2024
DI1K24;02/05/2024;97888.49;16/02/2024
DI1M24;03/06/2024;97091.09;16/02/2024
DI1N24;01/07/2024;96352.37;16/02/2024
DI1Q24;01/08/2024;95530.65;16/02/2024
DI1U24;02/09/2024;94764.58;16/02/2024
DI1V24;01/10/2024;94042.84;16/02/2024
DI1X24;01/11/2024;93264.18;16/02/2024
DI1Z24;02/12/2024;92613.85;16/02/2024
DI1F25;02/01/2025;91915.54;16/02/2024
DI1G25;03/02/2025;91189.39;16/02/2024
DI1J25;01/04/2025;89904.51;16/02/2024
DI1N25;01/07/2025;87920.24;16/02/2024
DI1V25;01/10/2025;85781.54;16/02/2024
DI1F26;02/01/2026;83769.52;16/02/2024
DI1J26;01/04/2026;81801.25;16/02/2024
DI1N26;01/07/2026;79885.37;16/02/2024
DI1V26;01/10/2026;77852.22;16/02/2024
DI1F27;04/01/2027;75991.8;16/02/2024
DI1J27;01/04/2027;74145.93;16/02/2024
DI1N27;01/07/2027;72241.6;16/02/2024
DI1V27;01/10/2027;70297.59;16/02/2024
DI1F28;03/01/2028;68492.04;16/02/2024
DI1J28;03/04/2028;66696.31;16/02/2024
DI1N28;03/07/2028;65005.34;16/02/2024
DI1V28;02/10/2028;63290.55;16/02/2024
DI1F29;02/01/2029;61731.8;16/02/2024
DI1F30;02/01/2030;55523.08;16/02/2024
DI1F31;02/01/2031;49964.22;16/02/2024
DI1F32;02/01/2032;44989.4;16/02/2024
DI1F33;03/01/2033;40426.47;16/02/2024
DI1F34;02/01/2034;36477.55;16/02/2024
DI1F35;02/01/2035;32847.11;16/02/2024
DI1F36;02/01/2036;29652.09;16/02/2024
DI1F37;02/01/2037;26739.78;16/02/2024
DI1F38;04/01/2038;24152.95;16/02/2024
DI1F39;03/01/2039;21798.55;16/02/2024
DI1H24;01/03/2024;99623.11;19/02/2024
DI1J24;01/04/2024;98800.48;19/02/2024
DI1K24;02/05/2024;97930.28;19/02/2024
DI1M24;03/06/2024;97131.62;19/02/2024
DI1N24;01/07/2024;96395.02;19/02/2024
DI1Q24;01/08/2024;95573.84;19/02/2024
DI1U24;02/09/2024;94811.32;19/02/2024
DI1V24;01/10/2024;94089.88;19/02/2024
DI1X24;01/11/2024;93311.48;19/02/2024
DI1Z24;02/12/2024;92662.57;19/02/2024
DI1F25;02/01/2025;91966.58;19/02/2024
DI1G25;03/02/2025;91242.26;19/02/2024
DI1J25;01/04/2025;89954.8;19/02/2024
DI1N25;01/07/2025;87972.76;19/02/2024
DI1V25;01/10/2025;85833.92;19/02/2024
DI1F26;02/01/2026;83820.87;19/02/2024
DI1J26;01/04/2026;81861.95;19/02/2024
DI1N26;01/07/2026;79958.39;19/02/2024
DI1V26;01/10/2026;77916.95;19/02/2024
DI1F27;04/01/2027;76062.25;19/02/2024
DI1J27;01/04/2027;74211.9;19/02/2024
DI1N27;01/07/2027;72317.78;19/02/2024
DI1V27;01/10/2027;70375.49;19/02/2024
DI1F28;03/01/2028;68583.47;19/02/2024
DI1J28;03/04/2028;66782.06;19/02/2024
DI1N28;03/07/2028;65082.16;19/02/2024
DI1V28;02/10/2028;63384.19;19/02/2024
DI1F29;02/01/2029;61834.79;19/02/2024
DI1F30;02/01/2030;55624.45;19/02/2024
DI1F31;02/01/2031;50039.93;19/02/2024
DI1F32;02/01/2032;45084.09;19/02/2024
DI1F33;03/01/2033;40520.38;19/02/2024
DI1F34;02/01/2034;36589.66;19/02/2024
DI1F35;02/01/2035;32934.36;19/02/2024
DI1F36;02/01/2036;29736.94;19/02/2024
DI1F37;02/01/2037;26821.89;19/02/2024
DI1F38;04/01/2038;24232.08;19/02/2024
DI1F39;03/01/2039;21874.49;19/02/2024
DI1H24;01/03/2024;99664.8;20/02/2024
DI1J24;01/04/2024;98842.1;20/02/2024
DI1K24;02/05/2024;97971.68;20/02/2024
DI1M24;03/06/2024;97173.36;20/02/2024
DI1N24;01/07/2024;96436.64;20/02/2024
DI1Q24;01/08/2024;95616.57;20/02/2024
DI1U24;02/09/2024;94855.63;20/02/2024
DI1V24;01/10/2024;94136.28;20/02/2024
DI1X24;01/11/2024;93364.14;20/02/2024
DI1Z24;02/12/2024;92720.5;20/02/2024
DI1F25;02/01/2025;92026.99;20/02/2024
DI1G25;03/02/2025;91304.59;20/02/2024
DI1J25;01/04/2025;90028.76;20/02/2024
DI1N25;01/07/2025;88064.37;20/02/2024
DI1V25;01/10/2025;85939.42;20/02/2024
DI1F26;02/01/2026;83939.42;20/02/2024
DI1J26;01/04/2026;81987.27;20/02/2024
DI1N26;01/07/2026;80081.14;20/02/2024
DI1V26;01/10/2026;78055.85;20/02/2024
DI1F27;04/01/2027;76205.96;20/02/2024
DI1J27;01/04/2027;74365.75;20/02/2024
DI1N27;01/07/2027;72462.23;20/02/2024
DI1V27;01/10/2027;70531.85;20/02/2024
DI1F28;03/01/2028;68742.22;20/02/2024
DI1J28;03/04/2028;66945.06;20/02/2024
DI1N28;03/07/2028;65251.51;20/02/2024
DI1V28;02/10/2028;63549.4;20/02/2024
DI1F29;02/01/2029;62003.07;20/02/2024
DI1F30;02/01/2030;55787.67;20/02/2024
DI1F31;02/01/2031;50214.79;20/02/2024
DI1F32;02/01/2032;45252.49;20/02/2024
DI1F33;03/01/2033;40659.83;20/02/2024
DI1F34;02/01/2034;36731.39;20/02/2024
DI1F35;02/01/2035;33079.84;20/02/2024
DI1F36;02/01/2036;29879.22;20/02/2024
DI1F37;02/01/2037;26960.23;20/02/2024
DI1F38;04/01/2038;24365.98;20/02/2024
DI1F39;03/01/2039;22003.47;20/02/2024
DI1H24;01/03/2024;99706.74;21/02/2024
DI1J24;01/04/2024;98883.79;21/02/2024
DI1K24;02/05/2024;98012.7;21/02/2024
DI1M24;03/06/2024;97215.05;21/02/2024
DI1N24;01/07/2024;96476.66;21/02/2024
DI1Q24;01/08/2024;95653.39;21/02/2024
DI1U24;02/09/2024;94897.55;21/02/2024
DI1V24;01/10/2024;94175.69;21/02/2024
DI1X24;01/11/2024;93402.17;21/02/2024
DI1Z24;02/12/2024;92756.38;21/02/2024
DI1F25;02/01/2025;92062.48;21/02/2024
DI1G25;03/02/2025;91342.1;21/02/2024
DI1J25;01/04/2025;90069.71;21/02/2024
DI1N25;01/07/2025;88112.3;21/02/2024
DI1V25;01/10/2025;85995.38;21/02/2024
DI1F26;02/01/2026;84006.31;21/02/2024
DI1J26;01/04/2026;82058.83;21/02/2024
DI1N26;01/07/2026;80157.44;21/02/2024
DI1V26;01/10/2026;78133.44;21/02/2024
DI1F27;04/01/2027;76294.14;21/02/2024
DI1J27;01/04/2027;74448.4;21/02/2024
DI1N27;01/07/2027;72560.42;21/02/2024
DI1V27;01/10/2027;70612.04;21/02/2024
DI1F28;03/01/2028;68816.84;21/02/2024
DI1J28;03/04/2028;67020.89;21/02/2024
DI1N28;03/07/2028;65318.09;21/02/2024
DI1V28;02/10/2028;63606.05;21/02/2024
DI1F29;02/01/2029;62057.28;21/02/2024
DI1F30;02/01/2030;55818.66;21/02/2024
DI1F31;02/01/2031;50241.09;21/02/2024
DI1F32;02/01/2032;45267.48;21/02/2024
DI1F33;03/01/2033;40705.46;21/02/2024
DI1F34;02/01/2034;36756.03;21/02/2024
DI1F35;02/01/2035;33102.96;21/02/2024
DI1F36;02/01/2036;29900.91;21/02/2024
DI1F37;02/01/2037;26980.54;21/02/2024
DI1F38;04/01/2038;24384.98;21/02/2024
DI1F39;03/01/2039;22021.22;21/02/2024
DI1H24;01/03/2024;99748.56;22/02/2024
DI1J24;01/04/2024;98925.0;22/02/2024
DI1K24;02/05/2024;98052.69;22/02/2024
DI1M24;03/06/2024;97254.28;22/02/2024
DI1N24;01/07/2024;96515.12;22/02/2024
DI1Q24;01/08/2024;95692.17;22/02/2024
DI1U24;02/09/2024;94933.45;22/02/2024
DI1V24;01/10/2024;94208.77;22/02/2024
DI1X24;01/11/2024;93429.4;22/02/2024
DI1Z24;02/12/2024;92779.09;22/02/2024
DI1F25;02/01/2025;92079.87;22/02/2024
DI1G25;03/02/2025;91354.26;22/02/2024
DI1J25;01/04/2025;90070.68;22/02/2024
DI1N25;01/07/2025;88094.13;22/02/2024
DI1V25;01/10/2025;85959.14;22/02/2024
DI1F26;02/01/2026;83947.52;22/02/2024
DI1J26;01/04/2026;81983.9;22/02/2024
DI1N26;01/07/2026;80075.99;22/02/2024
DI1V26;01/10/2026;78042.37;22/02/2024
DI1F27;04/01/2027;76180.38;22/02/2024
DI1J27;01/04/2027;74334.42;22/02/2024
DI1N27;01/07/2027;72427.4;22/02/2024
DI1V27;01/10/2027;70480.06;22/02/2024
DI1F28;03/01/2028;68677.64;22/02/2024
DI1J28;03/04/2028;66877.58;22/02/2024
DI1N28;03/07/2028;65171.46;22/02/2024
DI1V28;02/10/2028;63456.27;22/02/2024
DI1F29;02/01/2029;61894.32;22/02/2024
DI1F30;02/01/2030;55655.91;22/02/2024
DI1F31;02/01/2031;50060.19;22/02/2024
DI1F32;02/01/2032;45046.33;22/02/2024
DI1F33;03/01/2033;40495.51;22/02/2024
DI1F34;02/01/2034;36527.27;22/02/2024
DI1F35;02/01/2035;32846.36;22/02/2024
DI1F36;02/01/2036;29646.94;22/02/2024
DI1F37;02/01/2037;26731.02;22/02/2024
DI1F38;04/01/2038;24141.38;22/02/2024
DI1F39;03/01/2039;21784.78;22/02/2024
DI1H24;01/03/2024;99790.35;23/02/2024
DI1J24;01/04/2024;98966.75;23/02/2024
DI1K24;02/05/2024;98094.36;23/02/2024
DI1M24;03/06/2024;97294.72;23/02/2024
DI1N24;01/07/2024;96555.42;23/02/2024
DI1Q24;01/08/2024;95732.47;23/02/2024
DI1U24;02/09/2024;94968.93;23/02/2024
DI1V24;01/10/2024;94245.04;23/02/2024
DI1X24;01/11/2024;93463.89;23/02/2024
DI1Z24;02/12/2024;92813.74;23/02/2024
DI1F25;02/01/2025;92112.57;23/02/2024
DI1G25;03/02/2025;91383.96;23/02/2024
DI1J25;01/04/2025;90099.02;23/02/2024
DI1N25;01/07/2025;88120.5;23/02/2024
DI1V25;01/10/2025;85977.34;23/02/2024
DI1F26;02/01/2026;83967.4;23/02/2024
DI1J26;01/04/2026;81992.61;23/02/2024
DI1N26;01/07/2026;80080.42;23/02/2024
DI1V26;01/10/2026;78045.95;23/02/2024
DI1F27;04/01/2027;76173.69;23/02/2024
DI1J27;01/04/2027;74329.37;23/02/2024
DI1N27;01/07/2027;72413.45;23/02/2024
DI1V27;01/10/2027;70465.86;23/02/2024
DI1F28;03/01/2028;68651.56;23/02/2024
DI1J28;03/04/2028;66849.01;23/02/2024
DI1N28;03/07/2028;65140.64;23/02/2024
DI1V28;02/10/2028;63425.79;23/02/2024
DI1F29;02/01/2029;61859.17;23/02/2024
DI1F30;02/01/2030;55622.53;23/02/2024
DI1F31;02/01/2031;50018.69;23/02/2024
DI1F32;02/01/2032;45016.87;23/02/2024
DI1F33;03/01/2033;40434.68;23/02/2024
DI1F34;02/01/2034;36496.86;23/02/2024
DI1F35;02/01/2035;32815.02;23/02/2024
DI1F36;02/01/2036;29614.97;23/02/2024
DI1F37;02/01/2037;26698.81;23/02/2024
DI1F38;04/01/2038;24109.28;23/02/2024
DI1F39;03/01/2039;21753.08;23/02/2024
DI1H24;01/03/2024;99832.15;26/02/2024
DI1J24;01/04/2024;99008.13;26/02/2024
DI1K24;02/05/2024;98135.33;26/02/2024
DI1M24;03/06/2024;97336.31;26/02/2024
DI1N24;01/07/2024;96596.91;26/02/2024
DI1Q24;01/08/2024;95772.37;26/02/2024
DI1U24;02/09/2024;95005.8;26/02/2024
DI1V24;01/10/2024;94278.72;26/02/2024
DI1X24;01/11/2024;93491.88;26/02/2024
DI1Z24;02/12/2024;92836.01;26/02/2024
DI1F25;02/01/2025;92132.38;26/02/2024
DI1G25;03/02/2025;91398.79;26/02/2024
DI1J25;01/04/2025;90100.38;26/02/2024
DI1N25;01/07/2025;88101.75;26/02/2024
DI1V25;01/10/2025;85934.16;26/02/2024
DI1F26;02/01/2026;83902.2;26/02/2024
DI1J26;01/04/2026;81913.76;26/02/2024
DI1N26;01/07/2026;79982.71;26/02/2024
DI1V26;01/10/2026;77918.84;26/02/2024
DI1F27;04/01/2027;76037.28;26/02/2024
DI1J27;01/04/2027;74174.74;26/02/2024
DI1N27;01/07/2027;72259.6;26/02/2024
DI1V27;01/10/2027;70300.51;26/02/2024
DI1F28;03/01/2028;68480.02;26/02/2024
DI1J28;03/04/2028;66674.62;26/02/2024
DI1N28;03/07/2028;64959.38;26/02/2024
DI1V28;02/10/2028;63235.06;26/02/2024
DI1F29;02/01/2029;61673.15;26/02/2024
DI1F30;02/01/2030;55417.21;26/02/2024
DI1F31;02/01/2031;49820.74;26/02/2024
DI1F32;02/01/2032;44800.68;26/02/2024
DI1F33;03/01/2033;40252.24;26/02/2024
DI1F34;02/01/2034;36308.75;26/02/2024
DI1F35;02/01/2035;32621.44;26/02/2024
DI1F36;02/01/2036;29423.24;26/02/2024
DI1F37;02/01/2037;26510.36;26/02/2024
DI1F38;04/01/2038;23925.25;26/02/2024
DI1F39;03/01/2039;21574.43;26/02/2024
DI1H24;01/03/2024;99874.18;27/02/2024
DI1J24;01/04/2024;99049.83;27/02/2024
DI1K24;02/05/2024;98177.71;27/02/2024
DI1M24;03/06/2024;97377.84;27/02/2024
DI1N24;01/07/2024;96640.43;27/02/2024
DI1Q24;01/08/2024;95818.24;27/02/2024
DI1U24;02/09/2024;95056.12;27/02/2024
DI1V24;01/10/2024;94333.1;27/02/2024
DI1X24;01/11/2024;93553.0;27/02/2024
DI1Z24;02/12/2024;92904.54;27/02/2024
DI1F25;02/01/2025;92208.09;27/02/2024
DI1G25;03/02/2025;91484.97;27/02/2024
DI1J25;01/04/2025;90204.38;27/02/2024
DI1N25;01/07/2025;88234.61;27/02/2024
DI1V25;01/10/2025;86099.16;27/02/2024
DI1F26;02/01/2026;84086.73;27/02/2024
DI1J26;01/04/2026;82126.07;27/02/2024
DI1N26;01/07/2026;80190.07;27/02/2024
DI1V26;01/10/2026;78136.29;27/02/2024
DI1F27;04/01/2027;76264.94;27/02/2024
DI1J27;01/04/2027;74400.64;27/02/2024
DI1N27;01/07/2027;72490.97;27/02/2024
DI1V27;01/10/2027;70522.63;27/02/2024
DI1F28;03/01/2028;68704.88;27/02/2024
DI1J28;03/04/2028;66893.77;27/02/2024
DI1N28;03/07/2028;65178.96;27/02/2024
DI1V28;02/10/2028;63457.29;27/02/2024
DI1F29;02/01/2029;61899.91;27/02/2024
DI1F30;02/01/2030;55626.14;27/02/2024
DI1F31;02/01/2031;50012.88;27/02/2024
DI1F32;02/01/2032;45018.43;27/02/2024
DI1F33;03/01/2033;40409.79;27/02/2024
DI1F34;02/01/2034;36471.73;27/02/2024
DI1F35;02/01/2035;32790.81;27/02/2024
DI1F36;02/01/2036;29588.92;27/02/2024
DI1F37;02/01/2037;26671.46;27/02/2024
DI1F38;04/01/2038;24081.15;27/02/2024
DI1F39;03/01/2039;21724.57;27/02/2024
DI1H24;01/03/2024;99916.12;28/02/2024
DI1J24;01/04/2024;99091.27;28/02/2024
DI1K24;02/05/2024;98218.3;28/02/2024
DI1M24;03/06/2024;97419.32;28/02/2024
DI1N24;01/07/2024;96680.61;28/02/2024
DI1Q24;01/08/2024;95856.17;28/02/2024
DI1U24;02/09/2024;95089.36;28/02/2024
DI1V24;01/10/2024;94362.64;28/02/2024
DI1X24;01/11/2024;93579.24;28/02/2024
DI1Z24;02/12/2024;92927.51;28/02/2024
DI1F25;02/01/2025;92225.09;28/02/2024
DI1G25;03/02/2025;91497.5;28/02/2024
DI1J25;01/04/2025;90208.51;28/02/2024
DI1N25;01/07/2025;88228.82;28/02/2024
DI1V25;01/10/2025;86083.61;28/02/2024
DI1F26;02/01/2026;84064.14;28/02/2024
DI1J26;01/04/2026;82081.68;28/02/2024
DI1N26;01/07/2026;80150.35;28/02/2024
DI1V26;01/10/2026;78103.19;28/02/2024
DI1F27;04/01/2027;76213.18;28/02/2024
DI1J27;01/04/2027;74350.04;28/02/2024
DI1N27;01/07/2027;72433.45;28/02/2024
DI1V27;01/10/2027;70469.67;28/02/2024
DI1F28;03/01/2028;68659.92;28/02/2024
DI1J28;03/04/2028;66850.59;28/02/2024
DI1N28;03/07/2028;65168.78;28/02/2024
DI1V28;02/10/2028;63398.11;28/02/2024
DI1F29;02/01/2029;61843.39;28/02/2024
DI1F30;02/01/2030;55592.97;28/02/2024
DI1F31;02/01/2031;49962.4;28/02/2024
DI1F32;02/01/2032;44941.59;28/02/2024
DI1F33;03/01/2033;40368.52;28/02/2024
DI1F34;02/01/2034;36425.37;28/02/2024
DI1F35;02/01/2035;32721.42;28/02/2024
DI1F36;02/01/2036;29519.47;28/02/2024
DI1F37;02/01/2037;26602.6;28/02/2024
DI1F38;04/01/2038;24013.41;28/02/2024
DI1F39;03/01/2039;21658.41;28/02/2024
DI1H24;01/03/2024;99958.06;29/02/2024
DI1J24;01/04/2024;99132.54;29/02/2024
DI1K24;02/05/2024;98259.95;29/02/2024
DI1M24;03/06/2024;97460.31;29/02/2024
DI1N24;01/07/2024;96721.05;29/02/2024
DI1Q24;01/08/2024;95897.8;29/02/2024
DI1U24;02/09/2024;95128.85;29/02/2024
DI1V24;01/10/2024;94410.13;29/02/2024
DI1X24;01/11/2024;93629.54;29/02/2024
DI1Z24;02/12/2024;92982.79;29/02/2024
DI1F25;02/01/2025;92286.92;29/02/2024
DI1G25;03/02/2025;91563.02;29/02/2024
DI1J25;01/04/2025;90280.73;29/02/2024
DI1N25;01/07/2025;88316.21;29/02/2024
DI1V25;01/10/2025;86179.37;29/02/2024
DI1F26;02/01/2026;84173.21;29/02/2024
